"Nombre_PA";"Page";"IDNum";"numero_esclave";"code_ppv";"code_id";"agence";"superviseur";"activites";"secteur";"commune";"syndicat";"categorie";"nom_site";"an_service";"code_station";"pages_annexes";"energie";"support";"num_appel";"num_secours";"marque";"type";"version";"h_auto_connect";"agence_astreinte";"adresse_ip";"intersite";"site_lie";"rmqintersite";"digicode";"divers"
0;"XA1";2518;0;"81073";"";"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Chatillon";"CHANEINS";"MONTMERLE ET ENVIRONS";"Sectorisation";"CPT RESEAU LIEU DIT BEY BLEU";2014;"XA1";"";"Autonome (Pile)";"SMS";"07 89 66 15 66";"";"Sofrel";"LS42";"";"";"";"";"Non";"";"";"";""
0;"XA2";2519;0;"81074";"";"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Chatillon";"CHANEINS";"MONTMERLE ET ENVIRONS";"Sectorisation";"RD17  ROUTE DE BELLEVILLE";2014;"XA2";"";"Autonome (Pile)";"SMS";"06 72 56 93 48";"";"Sofrel";"LS42";"";"";"";"";"Non";"";"";"";""
0;"XB";1862;0;"65383";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"JOUX";"REGION DE TARARE";"Relevé de compteur";"CPT SORTIE LA SALETTE - JOUX";2010;"XB";"";"Autonome (Pile)";"GSM";"06 32 81 63 83";"";"Sofrel";"LS42";"";"";"";"";;;"";;
0;"XC";1863;0;"65389";"";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"VALSONNE";"REGION DE TARARE";"Sectorisation";"SECTO-CPT45 ET 58 PESSELAY VALSONNE";0;"XC";"";"Autonome (Pile)";"GSM";"06 32 81 80 20";"";"Sofrel";"LS42";"";"";"";"";;;"";"";""
0;"XD";1864;0;"65391";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SAINT-LOUP";"REGION DE TARARE";"Relevé de compteur";"CPT LE BOURG - SAINT LOUP";2010;"XD";"";"Autonome (Pile)";"GSM";"06 32 81 77 42";"";"Sofrel";"LS42";"";"";"";"";;;"";;
0;"XE";1865;0;"65390";"";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"PONTCHARRA-SUR-TURDINE";"REGION DE TARARE";"Sectorisation";"SECTO-CPT 47 RESEAU St ROMAIN-TARARE";0;"XE";"";"Autonome (Pile)";"GSM";"06 32 81 54 05";"";"Sofrel";"LS42";"";"";"";"";;;"";"";""
0;"XF";1866;0;"65384";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"DIÈME";"REGION DE TARARE";"Relevé de compteur";"CPT SORTIE GHAL - DIEME";2010;"XF";"";"Autonome (Pile)";"GSM";"06 32 81 97 03";"";"Sofrel";"LS42";"";"";"";"";;;"";;
0;"XG";1867;0;"65381";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"VALSONNE";"REGION DE TARARE";"Relevé de compteur";"CPT BLANCHISSERIE - VALSONNE";2010;"XG";"";"Autonome (Pile)";"GSM";"06 10 87 77 62";"";"Sofrel";"LS42";"";"";"";"";;;"";;
0;"XH";1868;0;"65382";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"LE BREUIL";"REGION DE TARARE";"Relevé de compteur";"CPT LE BREUIL - LE BREUIL";2010;"XH";"";"Autonome (Pile)";"GSM";"06 84 16 26 09";"";"Sofrel";"LS42";"";"";"";"";;;"";;
0;"XI";1684;0;"22083";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Chatillon";"VILLARS-LES-DOMBES";"RENOM CHALARONNE";"Relevé de compteur";"CPT ACHAT RENON - VILLARS LES D.";0;"XI";"";"Autonome (Pile)";"GSM";"06 19 34 18 40";"";"Autre";"PRIMAYER - Xilog WMR";"";"";"";"";;;"";;
0;"XJ";1688;0;"75090";"";"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Chatillon";"FEILLENS";"SAONE VEYLE";"Sectorisation";"Secto - INDUSTRIEL MONTERAT - FELLEINS";0;"XJ";"";"Autonome (Pile)";"GSM";"06 32 44 30 17";"";"Autre";"PRIMAYER - Xilog 1F";"";"";"";"";;;"";"";""
0;"XK";1685;0;"81288";"";"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Chatillon";"";"RENOM CHALARONNE";"Sectorisation";"Secto - RENON VERNOUZE";0;"XK";"";"Autonome (Pile)";"GSM";"06 11 23 29 09";"";"Autre";"PRIMAYER - Xilog WMR";"";"";"";"";"Non";"";"";"";""
0;"XL";1756;0;"65781";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Chatillon";"LAIZ";"VEYLE CHALARONNE";"Relevé de compteur";"INTERCO LES DIMES - LAIZ";2010;"XL";"";"EDF";"GSM";"06 47 48 40 33";"";"Sofrel";"LS42";"";"";"";"";;;"";;
0;"XM";1686;0;"66634";"";"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Chatillon";"GUÉREINS";"MONTMERLE ET ENVIRONS";"Relevé de compteur";"CPT LE BOURG - GUEREINS";2007;"XM";"";"Autonome (Pile)";"GSM";"06 76 46 58 65";"";"Autre";"PRIMAYER - Xilog WMR";"";"";"";"";;;"";"";""
0;"XN";1687;0;"66635";"";"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Chatillon";"LURCY";"MONTMERLE ET ENVIRONS";"Relevé de compteur";"CPT RD933 - LURCY";2007;"XN";"";"Autonome (Pile)";"GSM";"06 76 46 57 16";"";"Autre";"PRIMAYER - Xilog WMR";"";"";"";"";;;"";"";""
0;"XO";2376;;"5494";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SAINT-PIERRE-LA-PALUD";"BREVENNE";"Sectorisation";"Réservoir JOUANNA";2013;"XO";;"Autonome (Pile)";"GSM";"07 77 82 43 75";;"Sofrel";"LS42";"V3.1";;;;;;;;
0;"XP";1660;0;"17555";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"SAINT-JEAN-DE-THURIGNEUX";"DOMBES SAONE";"Relevé de compteur";"CPT DIRECTION RANCE - St JEAN THUR.";0;"XP";"";"Autonome (Pile)";"GSM";"07 61 03 99 10";"";"Sofrel";"LS42";"";"";"";"";;;"";;
0;"XQ";1661;0;"17558";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"SAINTE-EUPHEMIE";"DOMBES SAONE";"Relevé de compteur";"CPT A.REDUC.PRESSION - Ste EUPHEMIE";0;"XQ";"";"Autonome (Pile)";"GSM";"06 77 40 26 09";"";"Sofrel";"LS42";"";"";"";"";;;"";;
0;"XR";1662;0;"17556";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"SAVIGNEUX";"DOMBES SAONE";"Relevé de compteur";"CPT ARS - SAVIGNEUX";0;"XR";"";"Autonome (Pile)";"GSM";"06 77 40 00 73";"";"Sofrel";"LS42";"";"";"";"";;;"";;
0;"XS";1663;0;"17554";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"SAINT-JEAN-DE-THURIGNEUX";"DOMBES SAONE";"Relevé de compteur";"CPT VERS REYRIEUX - St JEAN THUR.";0;"XS";"";"Autonome (Pile)";"GSM";"07 61 03 98 66";"";"Sofrel";"LS42";"";"";"";"";;;"";;
0;"XT";1665;0;"17552";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"CIVRIEUX";"DOMBES SAONE";"Relevé de compteur";"CPT ETANG DENT VERS CIV. - CIVRIEUX";0;"XT";"";"Autonome (Pile)";"GSM";"06 77 21 65 14";"";"Sofrel";"LS42";"";"";"";"";;;"";;
0;"XU";1666;0;"17553";"";"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"CIVRIEUX";"DOMBES SAONE";"Relevé de compteur";"CPT ETANG DENT V. MIONNAY - CIVRIEUX";0;"XU";"";"Autonome (Pile)";"GSM";"06 67 21 65 14";"";"Autre";"ABB Aquamaster";"";"";"";"";;;"";"";""
0;"XV";1667;0;"17566";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"VILLENEUVE";"DOMBES SAONE";"Relevé de compteur";"CPT VALAS - VILLENEUVE";0;"XV";"";"Autonome (Pile)";"GSM";"07 61 03 98 45";"";"Sofrel";"LS42";"";"";"";"";;;"";;
0;"XW";1668;0;"17565";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"VILLENEUVE";"DOMBES SAONE";"Relevé de compteur";"CPT RD936 - VILLENEUVE";0;"XW";"";"Autonome (Pile)";"GSM";"06 77 71 76 50";"";"Sofrel";"LS42";"";"";"";"";;;"";;
0;"XX";2320;;"6841";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"MIRIBEL";"NORD EST DE LYON";"Sectorisation";"RESERVOIR_ST MARTIN - MIRIBEL";0;"XX";;"Autonome (Pile)";"GSM";"06 87 14 55 72";;"Autre";"Multilog LX SMS";;;;;;;;;
0;"XY";1669;0;"17564";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"SAINT-TRIVIER-SUR-MOIGNANS";"DOMBES SAONE";"Relevé de compteur";"CPT BAS MONTAGNEUX - St TRIVIER M.";0;"XY";"";"Autonome (Pile)";"GSM";"06 73 70 30 60";"";"Autre";"ABB Aquamaster";"";"";"";"";;;"";;
0;"XZ";1670;0;"17561";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"AMBERIEUX-EN-DOMBES";"DOMBES SAONE";"Relevé de compteur";"CPT VERS SAVIGNEUX - AMBERIEUX D.";0;"XZ";"";"Autonome (Pile)";"GSM";"06 73 70 39 54";"";"Autre";"ABB Aquamaster";"";"";"";"";;;"";;
0;"Y0";2408;;"78435";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SOURCIEUX-LES-MINES";"BREVENNE";"Sectorisation";"CPT RESEAU PLACE DU CHEVALEMENT";2013;"Y0";;"Autonome (Pile)";"GSM";"06 99 13 60 29";;"Sofrel";"LS42";;;;;;;;;
0;"Y01";2248;0;"6579";;"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"GRÉZIEU-LA-VARENNE";"SIAHVY";"Déversoir d'orage";"DO_ROUTE DE BORDEAUX - GRÉZIEU-LA-VARENNE";0;"Y01";;"Autonome (Pile)";"GSM";"06 83 76 01 01";;"Autre";"HYDREKA Sonicsens";;;;;;;;;
0;"Y01";2522;;"5494";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"ST PIERRE LA PALUD";"BREVENNE";"Sectorisation";"RESERVOIR JOUANNA";2013;"Y01";;"Autonome (Pile)";"SMS";"07 77 82 43 75";;"Sofrel";"LS42";;;;;"Non";;;;
0;"Y02";2249;0;"6569";;"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"BRINDAS";"SIAHVY";"Déversoir d'orage";"DO_ROUTE CD 11 - BRINDAS";0;"Y02";;"Autonome (Pile)";"GSM";"06 83 72 51 44";;"Autre";"HYDREKA Sonicsens";;;;;;;;;
0;"Y02";2523;;"78435";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SOURCIEUX LES MINES";"BREVENNE";"Sectorisation";"CPT RESEAU PLACE DU CHEVALEMENT";2013;"Y02";;"Autonome (Pile)";"SMS";"06 99 13 60 29";;"Sofrel";"LS42";;;;;"Non";;;;
0;"Y03";2250;0;"6570";;"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"BRINDAS";"SIAHVY";"Déversoir d'orage";"DO_PONT CHABROL - BRINDAS";0;"Y03";;"Autonome (Pile)";"GSM";"06 83 70 43 26";;"Autre";"HYDREKA Sonicsens";;;;;;;;;
0;"Y03";2520;;"81439";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"ST PIERRE LA PALUD";"BREVENNE";"Sectorisation";"Compteur Reseau Les Ferrières";2014;"Y03";;"Autonome (Pile)";"SMS";"06 32 62 26 01";;"Sofrel";"LS42";;;;;"Non";;;;
0;"Y04";2251;0;"62422";;"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"MARENNES";"SIAVO MARENNES";"Déversoir d'orage";"DO_CHEMIN DES SABLES - MARENNES";0;"Y04";;"Autonome (Pile)";"GSM";"06 47 24 57 60";;"Autre";"Isco - Neotek";;;;;;;;;
0;"Y06";2252;0;"6535";;"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"THURINS";"SIAHVG";;"BASSIN_RD 11 LE PONT - THURINS";0;"Y06";;"Autonome (Pile)";"GSM";"06 33 63 37 52";;"Autre";"HYDREKA Octopus 4";;;;;;;;;
0;"Y07";2253;0;"6536";;"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"MESSIMY";"SIAHVG";"Déversoir d'orage";"DO_CD 30 PROPRIETE KALFON LE MOULIN ROSE - MESSIMY";0;"Y07";;"Autonome (Pile)";"GSM";"06 33 63 17 31";;"Autre";"HYDREKA Octopus 4";;;;;;;;;
0;"Y1";2243;;"74204";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"ODENAS";"CENTRE BEAUJOLAIS";"Sectorisation";"Cpt 10 Plature - Odenas";2012;"Y1";;"Autonome (Pile)";"GSM";"06 85 45 55 39";;"Sofrel";"LS42";"1.20";;;;;;;;
0;"Y2";2325;;"74201";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"BLACÉ";"CENTRE BEAUJOLAIS";"Sectorisation";"CPT_RESEAU CROIX POLAGE - BLACÉ";2012;"Y2";;"Autonome (Pile)";"GSM";"06 85 46 95 87";;"Sofrel";"LS42";;;;;;;;;
0;"Y3";2246;;"74221";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"VAUX-EN-BEAUJOLAIS";"CENTRE BEAUJOLAIS";"Sectorisation";"Cpt 12 Res Sottizon - Vaux";2012;"Y3";;"Autonome (Pile)";"GSM";"06 79 32 32 11";;"Sofrel";"LS42";"1.20";;;;;;;;
0;"Y4";2244;;"74205";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"LE PERRÉON";"CENTRE BEAUJOLAIS";"Sectorisation";"Cpt 13 Laprat RD133 - Le Perreon";2012;"Y4";;"Autonome (Pile)";"GSM";"06 85 45 93 43";;"Sofrel";"LS42";"1.20";;;;;;;;
0;"Y5";2247;;"74222";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"VAUX-EN-BEAUJOLAIS";"CENTRE BEAUJOLAIS";"Sectorisation";"Cpt 14 Res Sibertot - Vaux";2012;"Y5";;"Autonome (Pile)";"GSM";"06 79 32 07 26";;"Sofrel";"LS42";"1.20";;;;;;;;
0;"Y6";2326;;"74206";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"VAUX-EN-BEAUJOLAIS";"CENTRE BEAUJOLAIS";"Sectorisation";"CPT_RESEAU PAPILLOUD - VAUX-EN-BEAUJOLAIS";2012;"Y6";;"Autonome (Pile)";"GSM";"06 85 46 80 30";;"Sofrel";"LS42";;;;;;;;;
0;"Y7";2345;0;"74757";"";"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"SAVIGNEUX";"DOMBES SAONE";"Débimètre";"DEBITMETRE N9 SAVIGNEUX";2012;"Y7";"";"Autonome (Pile)";"GSM";"06 84 45 24 54";"";"Sofrel";"LS42";"";"";"";"";;;"";"";"Ferme de Biesse à Chaleins"
0;"Y8";2321;40;"22075";;"Nord-Rhône";"EP Mions Grand Lyon";"Eau potable";"Mions";"RILLIEUX-LA-PAPE";"NORD EST DE LYON";"Sectorisation";"CPT_ACHAT A46 RD POINT SERMENAZ - COURLY - RILLIEU";0;"Y8";;"Autonome (Pile)";"RTC";"04 78 88 05 44";;"Sofrel";"Telbox";;;;;;;;;
0;"Y8";2353;40;"22075";"0-1";"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"RILLIEUX-LA-PAPE";"DOMBES SAONE";"Sectorisation";"CPT ACHAT A46 RP SERMENAZ - RILLIEUX";2012;"Y8";;"EDF";"RTC";"04 78 88 05 44";;"Sofrel";;;;;;;;;;
0;"Y9";2323;39;"22076";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Mions";"RILLIEUX-LA-PAPE";"NORD EST DE LYON";"Sectorisation";"CPT_ACHAT A46 LES ECHETS - G-L VANCIA - RILLIEUX";0;"Y9";;"Autonome (Pile)";"RTC";"04784972428";;"Sofrel";"LS42";;;;;;;;;
0;"YA";1671;0;"17560";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"MONTHIEUX";"DOMBES SAONE";"Relevé de compteur";"CPT VERS LAPEYROUSE - MONTHIEUX";0;"YA";"";"Autonome (Pile)";"GSM";"06 76 95 10 93";"";"Sofrel";"LS42";"";"";"";"";;;"";;
0;"YB";1672;0;"17557";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"SAVIGNEUX";"DOMBES SAONE";"Relevé de compteur";"CPT VILLENEUVE - SAVIGNEUX";0;"YB";"";"Autonome (Pile)";"GSM";"07 61 03 97 82";"";"Sofrel";"LS42";"";"";"";"";;;"";;
0;"YC";1673;0;"17562";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"AMBERIEUX-EN-DOMBES";"DOMBES SAONE";"Relevé de compteur";"CPT VERS St TRIVIER - AMBERIEUX D.";0;"YC";"";"Autonome (Pile)";"GSM";"06 83 13 67 96";"";"Autre";"ABB Aquamaster";"";"";"";"";;;"";;
0;"YD";1674;0;"17567";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"TRÉVOUX";"DOMBES SAONE";"Relevé de compteur";"CPT_VENTE A TREVOUX - TRÉVOUX";0;"YD";"";"Autonome (Pile)";"GSM";"06 76 90 31 23";"";"Sofrel";"LS42";"";"";"";"";;;"";;
0;"YE";1675;0;"17563";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"AMBERIEUX-EN-DOMBES";"DOMBES SAONE";"Relevé de compteur";"CPT VERS St OLIVE - AMBERIEUX D.";0;"YE";"";"Autonome (Pile)";"GSM";"07 86 96 95 67";"";"Sofrel";"LS42";"";"";"";"";;;"";;
0;"YF";1869;54;"65595";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"MOIRÉ";"CANTON DU BOIS D'OINGT";"Relevé de compteur";"CPT LE BOURG - MOIRE";0;"YF";"";"EDF";"RTC";"04 78 66 21 70";"";"Sofrel";"S500";"";"";"";"";;;"";;
0;"YG";1870;55;"65594";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"OINGT";"CANTON DU BOIS D'OINGT";"Relevé de compteur";"CPT LA PICOTIERE - OINGT";0;"YG";"";"EDF";"RTC";"04 72 52 98 07";"";"Sofrel";"S500";"";"";"";"";;;"";;
0;"YH";1871;56;"17333";"0-4";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"LÉGNY";"CANTON DU BOIS D'OINGT";"Relevé de compteur";"CPT LES GRANGES - LEGNY";0;"YH";"";"Autonome (Pile)";"RTC";"04 72 38 51 79";"";"Sofrel";"Telbox";"";"";"";"";;;"";;
0;"YI";1872;0;"71883";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"THEIZÉ";"CANTON DU BOIS D'OINGT";"Relevé de compteur";"CPT THEIZE BUSSY - THEIZE";0;"YI";"";"Autonome (Pile)";"GSM";"07 87 01 33 14";"";"Sofrel";"LS10";"";"";"";"";;;"";;
0;"YJ";1664;0;"72341";;"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Civrieux";"MISERIEUX";"DOMBES SAONE";"Relevé de compteur";"CPT MISERIEUX - MISERIEUX";0;"YJ";"";"Autonome (Pile)";"GSM";"06 79 65 90 59";"";"Sofrel";"LS42";"";"";"";"";;;"";;
0;"YK";1873;0;"71884";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SAINT-LAURENT-D'OINGT";"CANTON DU BOIS D'OINGT";"Relevé de compteur";"CPT St LAURENT AZERGUES-St LAURENT O";2011;"YK";"";"Autonome (Pile)";"GSM";"07 86 98 72 74";"";"Sofrel";"LS10";"";"";"";"";;;"";;
0;"YL";1979;0;"73380";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"ANCY";"REGION DE TARARE";"Relevé de compteur";"CPT LES HUMBERTS - ANCY";2012;"YL";;"Autonome (Pile)";"GSM";"06 88 15 05 31";;"Sofrel";"LS42";;;;;;;;;
0;"YM";1978;0;"73382";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"ANCY";"REGION DE TARARE";"Relevé de compteur";"CPT SALLE DES FETES ANCY";2012;"YM";;"Autonome (Pile)";"GSM";"06 88 15 05 31";;"Sofrel";"LS42";;;;;;;;;
0;"YN";1976;0;"73383";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"ANCY";"REGION DE TARARE";"Relevé de compteur";"CPT LE TREICHEM - ANCY";2012;"YN";"";"Autonome (Pile)";"GSM";"06 88 19 74 74";"";"Sofrel";"LS42";"";"";"";"";;;"";;
0;"YO";1977;0;"73381";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"ANCY";"REGION DE TARARE";"Relevé de compteur";"CPT LE COUVENT CIMETIERE - ANCY";2012;"YO";;"Autonome (Pile)";"GSM";"06 88 21 81 37";;"Sofrel";"LS42";;;;;;;;;
0;"YP";1980;0;"73379";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"ANCY";"REGION DE TARARE";"Relevé de compteur";"CPT LES GOUTTES LE CALVAIRE - ANCY";2012;"YP";;"Autonome (Pile)";"GSM";"07 86 17 61 59";;"Sofrel";"LS42";;;;;;;;;
0;"YQ";2324;0;"74217";"";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"BLACÉ";"CENTRE BEAUJOLAIS";"Sectorisation";"CPT_RESEAU COUTTANCES - BLACÉ";2012;"YQ";"";"Autonome (Pile)";"GSM";"06 83 26 19 94";"";"Sofrel";"LS42";"";"";"";"";;;"";"";""
0;"YR";2235;0;"74208";"";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"SAINT-GEORGES-DE-RENEINS";"CENTRE BEAUJOLAIS";"Sectorisation";"Cpt 2 Patural RD302 - St Georges";2012;"YR";"";"Autonome (Pile)";"GSM";"06 83 26 02 90";"";"Sofrel";"LS42";"1.20";"";"";"";;;"";"";""
0;"YS";2236;0;"74209";"";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"SAINT-GEORGES-DE-RENEINS";"CENTRE BEAUJOLAIS";"Sectorisation";"Cpt 3 Zac Vernaille - St Georges";2012;"YS";"";"Autonome (Pile)";"GSM";"060683289267";"";"Sofrel";"LS42";"1.20";"";"";"";;;"";"";""
0;"YT";2237;0;"74198";"";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"SAINT-GEORGES-DE-RENEINS";"CENTRE BEAUJOLAIS";"Sectorisation";"Cpt 4 Champgravier RD20 - St Georges";2012;"YT";"";"Autonome (Pile)";"GSM";"06 79 46 75 45";"";"Sofrel";"LS42";"1.20";"";"";"";;;"";"";""
0;"YU";2239;0;"74200";"";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"ARNAS";"CENTRE BEAUJOLAIS";"Sectorisation";"Cpt 5 Chemin Longsard RD44 - Arnas";2012;"YU";"";"Autonome (Pile)";"GSM";"06 79 47 92 88";"";"Sofrel";"LS42";"1.20";"";"";"";;;"";"";""
0;"YV";2238;0;"74199";"";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"SAINT-GEORGES-DE-RENEINS";"CENTRE BEAUJOLAIS";"Sectorisation";"Cpt 6 Les Tournelles RD306 - St Georges";2012;"YV";"";"Autonome (Pile)";"GSM";"067946631";"";"Sofrel";"LS42";"1.20";"";"";"";;;"";"";""
0;"YW";2241;0;"74218";"";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"SALLES-ARBUISSONNAS-EN-BEAUJOLAIS";"CENTRE BEAUJOLAIS";"Sectorisation";"Cpt 7 Perreuse - Salles arbuissonas";2012;"YW";"";"Autonome (Pile)";"GSM";"06 83 26 55 61";"";"Sofrel";"LS42";"1.20";"";"";"";;;"";"";""
0;"YX";2245;0;"74219";"";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"VAUX-EN-BEAUJOLAIS";"CENTRE BEAUJOLAIS";"Sectorisation";"Cpt 8 Vaux ecole - Vaux";2012;"YX";"";"Autonome (Pile)";"GSM";"06 79 32 47 76";"";"Sofrel";"LS42";"1.20";"";"";"";;;"";"";""
0;"YY";2242;;"74203";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"SALLES-ARBUISSONNAS-EN-BEAUJOLAIS";"CENTRE BEAUJOLAIS";"Sectorisation";"Cpt 9 Pont Mathivet RD19 - Salles Arbuissonas";2012;"YY";;"Autonome (Pile)";"GSM";"06 85 46 53 08";;"Sofrel";"LS42";"1.20";;;;;;;;
0;"YZ";2240;0;"74201";"";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"BLACÉ";"CENTRE BEAUJOLAIS";"Sectorisation";"Cpt 11 Croix Polage RD19 - Blacé";2012;"YZ";"";"Autonome (Pile)";"GSM";"060685469687";"";"Sofrel";"LS42";"1.20";"";"";"";;;"";"";""
1;"136";2126;136;"17421";"";"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"";"MLY";"Relevé de compteur";"Pouilly le Chaffat";0;"MSS";"136";"Autonome (Pile)";"RTC";"04 77 26 14 07";"";"Sofrel";"Telbox";"";"";"";"";"Non";"";"";"";""
1;"A0";2075;67;"6278";"0-3";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Anse";"AMBÉRIEUX";"SAONE TURDINE";"Captage";"CAPTAGE AMBERIEUX - AMBERIEUX AZER.";0;"A1";"A0";"EDF";"RTC";"04 74 67 13 99";"";"Sofrel";"S500";"";"";"M3-P3";"192.168.0.115";;;"";"";""
1;"A0";2177;3;"22028";"0 - 0";"Centre-Rhône";"EP Mions Grand Lyon";"Eau potable";"SUD";"CORBAS";"GRAND LYON";"Captage";"LOGEMENT LES ROMANETTES - CORBAS";0;"A1";"A0";"EDF";"RTC";"04 72 51 22 59";"";"Sofrel";"S50";"";"";"";"";;;"Radio avec R la pierre";"";""
1;"A0";2256;1;"6344";;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"MONTAGNY";"SIDESOL";"Pompage";"POMPAGE_BRASSERONDE (LE GARON) - MONTAGNY";0;"B0";"A0";"EDF";"IP";;;"Sofrel";"S50";;;;"10.81.1.5";;;;;
1;"A0";2257;1;"17366";;"Sud-Rhône";"EP Sud-Rhône / Centre-Rhône";"Eau potable";"SUD-RHONE";"VOURLES";"SIDESOL";"Station de traitement";"USINE_PETIT FELIN - VOURLES";0;"B1";"A0";"EDF";"IP";;;"Sofrel";"S500";;;;"10.81.1.5";;;;;
